Taxa	Sample_113.filtered.fastq.gz	Sample_114.filtered.fastq.gz	Sample_115.filtered.fastq.gz	Sample_116.filtered.fastq.gz	Sample_126.filtered.fastq.gz	Sample_127.filtered.fastq.gz	Sample_131.filtered.fastq.gz	Sample_133.filtered.fastq.gz	Sample_135.filtered.fastq.gz	Sample_136.filtered.fastq.gz	Sample_140.filtered.fastq.gz	Sample_144.filtered.fastq.gz	Sample_147.filtered.fastq.gz	Sample_148.filtered.fastq.gz	Sample_152.filtered.fastq.gz	Sample_154.filtered.fastq.gz	Sample_157.filtered.fastq.gz	Sample_160.filtered.fastq.gz	Sample_161.filtered.fastq.gz	Sample_162.filtered.fastq.gz	Sample_163.filtered.fastq.gz	Sample_164.filtered.fastq.gz	Sample_172.filtered.fastq.gz	Sample_173.filtered.fastq.gz	Sample_177.filtered.fastq.gz	Sample_179.filtered.fastq.gz	Sample_181.filtered.fastq.gz	Sample_182.filtered.fastq.gz	Sample_186.filtered.fastq.gz	Sample_190.filtered.fastq.gz	Sample_193.filtered.fastq.gz	Sample_194.filtered.fastq.gz	Sample_196.filtered.fastq.gz	Sample_198.filtered.fastq.gz	Sample_201.filtered.fastq.gz	Sample_204.filtered.fastq.gz	Sample_3.filtered.fastq.gz	Sample_4.filtered.fastq.gz	Sample_7.filtered.fastq.gz	Sample_8.filtered.fastq.gz	Sample_control.filtered.fastq.gz	Sample_Kit_Control.filtered.fastq.gz
f75a1feac35f40a50a8d0e9f7b5b9aa1	0	0	0	0	0	78	0	0	0	0	0	0	0	0	18	0	1907	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	36	0	13	0	0	0	22	27	0	0
e042329a549f2d2eee573b22f4b12699	90	66	75	154	0	97	88	0	0	0	7	23	0	0	131	28	19	0	265	54	83	95	0	163	317	7	17	0	0	27	44	0	115	27	13	0	26	14	46	0	0	0
0cf0cbbfa212c8a978907cbbcaa9ebdc	0	0	0	0	0	31	0	0	0	18	409	286	25	723	5	17	0	46	0	0	0	0	0	0	0	0	0	6	259	0	7	33	4	8	0	2	35	55	31	77	1	0
8d3cf7b7252137026ac1ee0df4d30f8b	86	334	99	16	0	4	16	0	0	0	38	10	0	0	228	0	49	0	214	380	95	2	21	13	10	44	58	0	41	75	4	16	88	14	25	51	12	12	15	2	0	0
0e8e03a52deb8c8a8028ec7997060990	0	61	0	9	12	14	10	0	75	11	10	0	0	0	32	407	19	287	1	20	0	6	18	16	3	1	22	15	14	2	0	0	13	100	0	33	384	321	56	95	0	0
42f68a80b424e0eb2b97ce82abf400ef	0	0	0	0	0	476	0	9	11	0	215	244	0	51	0	0	0	0	0	0	0	0	0	113	0	1	0	1	826	58	0	14	0	0	0	2	33	3	6	3	0	0
e63a0f8ff697d2023d59270014463687	0	0	3	695	0	37	6	3	52	0	0	0	0	0	5	627	208	0	0	0	0	254	0	7	8	3	17	0	0	1	0	0	6	48	19	3	0	0	23	22	0	0
fcc642ebfe60848933af2edaae568d5d	0	0	0	0	0	0	0	0	0	0	6	86	0	85	567	228	165	65	0	0	0	0	0	0	0	0	0	0	8	43	0	96	108	59	16	479	0	0	0	0	0	0
7059ad236b4cecfebb30b39eb7a70186	3	0	18	1024	0	13	61	25	29	0	3	19	35	40	0	122	63	53	0	3	9	296	0	3	12	10	23	0	0	1	17	4	0	10	17	24	2	0	10	40	0	0
b65f5ee1cbf09a12463b2701ae6822ca	61	0	11	375	0	0	126	50	77	5	14	8	67	694	0	14	9	4	16	0	4	150	0	0	107	58	11	6	0	14	13	40	0	7	0	0	22	21	0	0	0	0
8f94548e29a29a98631ef2a657d7667d	0	0	0	0	0	386	0	1	8	0	209	193	0	29	1	0	8	0	0	0	0	0	3	138	0	0	1	0	738	49	0	13	103	0	1	10	61	11	9	4	0	0
5bf0901b4f2ba352b88e7958a30a1c20	1	0	7	265	0	0	143	60	121	0	7	26	59	879	0	2	4	0	0	0	9	89	0	0	123	69	7	13	2	6	2	45	0	0	0	4	4	11	4	10	0	0
321b29035f5473a4e9242e2529e55214	0	0	0	0	0	45	135	50	100	0	0	174	0	40	70	240	23	0	0	0	0	0	36	15	124	94	223	36	0	89	16	34	30	65	30	9	176	11	71	20	0	0
96cf13107c7acfa0fb6f23abc4862a58	47	5	7	87	63	34	38	28	66	0	18	95	37	387	24	27	387	13	33	0	4	16	6	28	18	7	24	0	6	6	22	52	5	10	29	9	24	49	134	104	0	0
51069ad22c93628e196a9c328db9f021	200	20	82	699	0	0	14	68	0	250	0	0	0	26	0	0	0	0	118	17	30	91	0	0	0	48	0	272	0	0	0	4	0	0	0	0	0	0	2	0	0	0
574059cafe0c91162af9003d7f7de0d0	0	0	0	0	0	6	162	62	77	9	5	182	0	51	79	244	38	0	0	0	0	0	20	20	112	109	249	36	6	116	24	54	47	58	21	17	74	15	42	0	0	0
1ec3d3d18a1ad20d0e22a33268f6c239	0	0	0	0	0	15	193	68	107	0	3	235	0	19	63	208	39	0	0	0	0	0	10	12	147	88	260	45	0	94	15	44	33	53	9	11	89	0	35	0	0	0
02471ae5fd9a115f3b9d5c9f5afec8f0	0	0	0	1559	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28199aafe02229566110e28804dad3b9	0	4	0	0	0	0	0	0	0	0	6	27	0	45	0	0	1718	0	0	8	0	0	0	0	0	0	0	0	0	13	0	0	0	0	41	4	0	0	4	6	0	0
e837040cdda0c682f4249d419c65d62b	0	0	0	0	0	0	3	7	2	19	1	98	5	116	445	0	141	0	0	0	0	0	0	11	4	133	0	67	3	149	14	149	344	0	153	12	0	0	0	0	0	0
dd032311df6069126a5a7c946669a966	0	302	844	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	377	312	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
871f00287a761f33b534e2e9b9e94606	0	0	0	600	0	46	8	0	38	0	0	0	0	6	30	568	153	10	0	0	0	235	12	16	5	0	24	0	0	3	0	0	4	65	0	6	0	0	24	11	0	0
5edae0ac66fc53f02714addd07dfb7c2	0	0	0	0	0	0	2	32	0	0	0	96	11	57	638	8	114	0	0	0	0	0	0	0	0	180	0	0	0	179	64	66	288	35	29	51	0	0	0	0	0	0
a5e6e6524de0636cf9c21d204f521718	0	0	0	89	0	101	221	33	0	0	0	3	45	258	0	0	0	0	11	2	0	45	11	134	175	67	15	8	10	9	95	289	0	0	0	3	129	0	63	10	0	0
a57f79078289077c9ec24c8c49b23029	0	0	0	0	0	164	0	0	0	0	0	88	0	84	410	147	112	10	0	0	0	0	0	134	0	0	0	0	5	46	0	65	76	36	20	400	18	0	5	0	0	0
1a64897e413b31703f83cf85ddbe5566	4	0	0	8	0	10	9	0	0	0	0	13	5	52	0	22	1416	113	4	18	0	0	0	0	0	0	0	0	7	0	0	0	3	0	35	0	26	13	15	33	0	0
0632ad9ddae64c8790b57564292ffc1f	0	0	0	0	0	0	0	0	0	0	2	134	4	137	501	113	126	15	0	0	0	0	0	0	0	0	0	0	8	49	5	101	108	65	30	402	0	0	0	0	0	0
4c6713995daaef464ad2e1b2b1b0c6a4	0	0	0	0	0	407	0	9	14	0	180	270	0	30	0	0	0	0	0	0	0	0	5	121	0	2	0	0	615	63	1	7	0	0	0	0	34	5	3	4	0	0
d6c765bba34716e45cbbdc2bb3c999d4	3	15	0	10	0	106	11	0	0	14	48	84	0	20	604	0	0	0	8	0	0	0	8	145	41	19	25	67	89	107	0	53	181	0	3	20	30	18	0	0	0	0
2277389f40d556768074612f19082aee	0	0	0	0	0	0	0	0	0	0	0	3	715	0	11	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	970	3	16	2	0	0	0	0	0	0	0	0
978b88746c2935dbba05761f36eecca8	0	0	0	0	0	0	11	11	12	0	0	35	0	0	441	192	180	18	0	0	0	0	0	0	0	24	117	13	0	12	0	0	113	132	97	315	0	0	0	0	0	0
de75c197e24ccb6d2fd403b1f93e4c10	19	60	13	66	2	0	0	80	0	42	43	0	12	1016	0	0	19	0	10	52	11	0	0	0	2	17	0	12	46	1	0	102	0	0	2	7	22	15	17	24	0	0
1d5bb2653299f7725e30c9ec2620a442	0	0	0	0	0	0	137	76	146	0	12	3	34	998	0	0	0	0	0	0	0	0	0	0	140	48	16	8	7	0	0	78	0	0	0	0	0	0	0	0	0	0
76e13e8743ca6a8e2b89b0c7d93e92c5	0	0	0	0	0	14	55	18	0	0	587	0	39	30	0	0	0	0	0	0	0	0	0	21	13	26	0	0	857	0	17	20	0	0	0	5	0	0	0	0	0	0
181e3366115642feb75d445a3e93166f	0	0	0	1428	0	0	0	5	0	0	0	0	12	0	0	0	0	0	0	0	0	246	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e8d2fbd21d11410ff1914dd66760489	0	0	0	0	0	14	21	49	263	73	164	50	18	71	0	0	5	5	0	0	0	0	0	3	25	35	125	41	226	12	23	15	0	2	0	0	249	169	13	29	0	0
4d048079f4d46ce9c5210da5a9d197f2	0	2	0	102	0	83	209	31	3	0	6	44	38	169	10	0	1	0	9	0	1	38	3	153	143	46	11	7	5	3	72	263	0	0	0	3	113	47	75	0	0	0
b390fa250172fd909ee1587604feecf0	10	140	20	0	0	0	35	45	16	0	36	35	0	42	18	0	0	0	22	136	18	1	0	0	87	584	215	76	37	89	3	9	0	0	0	0	0	0	0	0	0	0
d4443f3df68b66ba578971f85e02f2cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	802	872
41a563450c08ca2ec4445eaa96d372a2	0	0	0	0	0	0	0	0	0	0	74	399	13	0	29	483	36	9	0	0	0	0	0	0	0	0	0	0	128	46	24	7	6	354	4	40	0	0	0	0	0	0
0996096406847d15748fae647b497451	0	22	44	128	25	51	36	33	81	0	41	50	72	255	0	50	110	0	15	9	0	38	0	12	0	30	12	0	0	6	68	41	0	0	7	0	54	161	87	111	0	0
5d0015575d140c141ebb6c86d11cb509	12	6	150	336	0	9	27	25	120	8	5	0	8	7	2	2	131	0	21	5	87	109	0	53	17	49	321	31	0	3	10	10	6	1	27	0	49	0	0	0	0	0
998bbc4593198c68b133e36850005cb2	0	0	0	0	0	154	0	0	0	0	0	102	0	20	390	151	74	58	0	0	0	0	0	113	0	0	0	0	4	32	2	54	75	53	24	327	12	0	2	0	0	0
0fd1d33417af3687a6a57b346986edec	2	1	0	98	0	75	179	26	3	0	2	9	21	294	0	0	0	0	6	0	0	36	9	162	159	34	22	7	3	11	68	205	0	0	0	1	115	0	78	7	0	0
a3d407748e5ef1e178abaf5a7ec6f022	0	0	0	0	0	332	0	4	4	1	192	192	0	39	3	0	0	0	0	0	0	0	0	110	0	0	0	0	658	45	0	11	0	0	0	0	34	0	3	0	0	0
ec246f5901121f77334b724bca9c7353	14	1	0	75	0	78	218	28	5	1	5	12	27	104	0	0	0	0	7	0	0	44	24	152	175	56	14	0	11	8	91	269	0	0	0	0	103	20	69	11	0	0
e3eee02d87b9775467a928fe8b04c848	0	0	0	472	0	52	11	0	49	0	3	0	4	0	23	556	147	0	0	0	0	156	0	18	4	0	14	0	0	0	0	3	2	69	7	2	0	0	12	8	0	0
0ff5f9965beb8ea8e46a4bd044d7d3fc	0	0	0	0	0	0	0	0	0	0	0	60	0	19	535	181	125	41	0	0	0	0	0	0	0	0	0	0	12	34	0	86	76	83	15	341	0	0	0	0	0	0
7d469aa612e78f030c973d3b0a1133e2	239	307	0	10	0	0	0	13	0	0	0	0	0	9	0	0	15	0	630	360	0	4	0	1	0	13	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
6b420b7b991b37384619389a3d73358a	0	0	0	0	26	0	0	13	78	846	0	60	130	21	0	17	14	0	0	0	0	0	14	0	0	0	4	2	0	0	12	11	0	0	0	0	110	239	6	0	0	0
35aedd31f702d8b342c23ee950c6ec7d	0	0	0	0	0	12	157	49	55	0	0	172	0	25	60	182	29	0	0	0	0	0	18	14	107	68	192	38	0	90	23	30	20	57	0	15	66	91	26	4	0	0
8229b1e02e261cb5790977788c656ba7	0	0	0	15	0	80	16	0	0	0	18	68	5	6	128	56	22	0	0	0	0	6	22	103	85	36	50	65	78	198	36	96	62	80	19	149	54	0	40	0	0	0
55a769939190e51a013be2a805fd5177	0	0	0	0	222	0	44	71	277	19	13	14	67	79	22	11	26	168	0	0	0	0	141	0	26	31	145	6	6	2	15	8	3	3	4	37	1	0	69	35	0	0
5d40eb00dc3031f28896a58f050b3438	41	0	0	143	0	39	0	15	0	0	0	163	90	160	5	146	62	239	27	2	0	74	0	29	0	7	0	0	2	56	28	17	19	6	0	111	0	0	40	42	0	0
001407b67f1394003f5e3c2c809f8ad3	35	51	72	92	0	164	65	4	0	0	0	0	0	0	0	7	0	0	141	53	127	61	0	419	188	9	13	0	0	0	2	0	1	9	0	0	11	0	36	0	0	0
649fae20a9d79fd0655e6c9d601cb607	0	0	0	6	1	0	28	0	0	0	623	0	0	135	12	0	3	0	0	4	0	6	0	18	9	0	0	0	653	0	0	26	23	0	0	0	0	0	10	0	0	0
dfbc80976a4eb136f951c0234de3532c	8	46	78	446	0	9	43	6	35	15	9	0	8	235	0	0	211	0	4	38	42	108	0	0	15	13	36	23	6	0	0	58	3	0	18	4	30	5	0	0	0	0
478f866acf85bce636035ee44b8749a8	0	0	0	0	0	0	0	13	3	11	301	416	11	325	0	7	0	25	0	0	0	0	0	0	0	2	0	0	163	4	7	16	0	9	0	0	9	126	27	72	0	0
4304727202e19f8684d5301931e11a9a	0	289	64	0	0	0	431	12	0	0	3	0	17	14	0	7	0	69	0	162	114	0	0	0	274	12	0	0	0	0	12	0	0	3	0	48	0	0	0	1	0	0
986d4f79f0ee35b4ae3822c9d7762a6f	0	281	77	0	0	0	427	8	0	0	0	0	0	0	0	9	0	115	0	137	122	0	0	0	295	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0
4d379bd5e849a76d36f8ebf6612d9752	0	1	0	0	0	0	0	11	9	0	0	39	0	0	448	139	178	1	0	1	0	0	0	0	4	29	89	11	0	12	0	0	84	123	67	280	0	0	0	0	0	0
a0c20daa87cb6643de1592385bc1b473	0	0	0	0	40	48	0	1	0	313	30	324	0	0	8	29	0	151	0	0	0	0	0	13	0	4	0	122	10	4	0	0	0	9	0	2	37	25	87	264	0	0
9ded05182c906791d8c7a2e890656ae2	0	0	0	0	0	27	0	0	0	0	7	19	0	0	0	0	1353	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	24	0	2	0	13	69	0	0
3f77f7fdadd9ded3797f4245c4beb1b6	0	44	0	285	0	0	0	0	0	0	6	111	24	634	0	0	0	0	0	51	0	346	0	0	0	0	0	0	0	7	0	8	0	0	0	0	0	0	0	0	0	0
bcc81064e69e40e55abe2abae56ca0f5	27	0	0	124	0	45	11	12	64	0	15	65	46	145	0	37	0	62	24	0	0	151	0	10	1	6	18	0	10	0	13	8	10	0	0	26	30	0	191	361	0	0
fbff4468abf3b4768015dc850456fcfe	0	0	0	93	36	71	218	22	3	0	5	16	7	148	0	0	2	0	4	0	0	37	22	142	162	34	20	7	6	9	51	189	0	0	0	5	107	23	64	6	0	0
e35178bc25cfe4c603ddbc9b5a5d2223	0	0	0	783	0	0	65	0	68	0	0	0	20	152	0	0	0	0	0	0	0	315	0	0	20	0	44	0	0	0	6	33	0	0	0	0	0	0	0	0	0	0
47341725c9d8d721e4b9fa69545364f7	0	0	0	0	0	0	0	0	0	0	86	334	14	12	20	396	69	8	0	0	0	0	0	0	0	0	0	0	103	33	19	2	0	372	4	34	0	0	0	0	0	0
1b0c3cd60ce6999a646a624eade9a860	0	295	65	1	0	0	399	4	0	0	1	0	5	0	0	0	0	61	0	175	125	0	0	0	292	7	0	0	0	0	12	0	0	3	0	52	0	0	0	0	0	0
e5c02db2314b380f306c30d0e78da405	0	0	0	0	0	0	0	0	0	0	5	103	0	83	411	129	115	40	0	0	0	0	0	0	0	0	0	0	5	30	4	58	73	65	15	358	0	0	0	0	0	0
3246b7bf952b2a74f3a1ecf82aeb1fea	0	43	0	115	0	0	51	68	314	32	0	0	8	6	0	0	0	0	0	23	0	126	0	0	9	6	92	9	0	0	0	0	0	0	0	0	296	284	0	0	0	0
f5eba928e0bf262d7590d663f4209041	0	0	0	0	0	0	0	0	0	0	4	0	119	782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	150	239	0	0	0	0	101	78	7	0	0	0
88e737db63bb65a0d19e506cd51efb09	0	2	0	0	0	0	0	0	0	0	640	0	0	46	5	0	0	0	2	1	0	2	0	0	0	0	0	0	737	0	0	29	9	0	0	0	0	0	0	0	0	0
0fc8ef4326bcf7b5034e8712a816519a	0	0	0	973	0	33	0	4	4	0	5	0	65	0	9	0	7	0	4	0	0	295	0	5	0	3	8	0	4	0	32	0	2	0	0	7	0	0	7	5	0	0
d0851fad5792da50c027fdb791f6b00b	0	0	0	0	0	0	0	0	0	0	0	0	152	706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	172	253	5	0	0	0	103	69	0	0	0	0
ab786c8f50db9eee3d9eab5d35330a4e	0	296	76	0	0	0	407	9	0	0	0	0	8	0	0	0	0	26	0	187	105	0	0	0	282	0	0	0	0	0	11	0	0	0	0	56	0	0	0	0	0	0
dfecb86f1690e4645faa07e2d2eefd66	29	2	0	92	15	51	28	13	43	0	9	18	38	219	0	69	355	26	24	6	0	7	0	19	6	14	16	0	5	1	16	34	2	21	11	20	12	26	121	88	0	0
1b2fd16d9ef6a5b877083ba59f40e956	0	0	33	0	0	163	10	8	13	0	1	21	0	0	37	0	66	11	0	3	22	0	0	373	0	50	90	30	0	26	22	7	22	0	37	45	145	86	121	13	0	0
3de9baaaaa062dfc62bf88bd8b945843	0	3	0	0	0	0	3	11	10	0	0	29	1	0	421	220	157	7	0	0	0	0	0	0	0	19	97	11	0	10	0	0	77	84	61	230	0	0	0	0	0	0
f0bfa539de746888b0154658eeed7282	0	0	0	700	0	0	54	0	75	0	0	5	0	192	0	0	0	0	0	0	0	339	0	0	16	0	35	0	0	0	3	29	0	0	0	0	1	0	0	0	0	0
9be8b049ed6a3b310ed006a085f87a3d	0	0	0	857	0	0	0	0	0	0	0	0	5	176	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	7	31	0	0	0	0	2	15	0	0	0	0
2f765b429112a8955214639d369f5bc3	0	0	0	0	0	0	0	10	19	0	0	20	0	0	398	230	160	13	0	1	0	0	0	0	4	15	81	11	0	7	0	0	67	112	36	258	0	0	0	0	0	0
29746a83008bf2feb4d3f6686294d63d	0	3	0	21	0	224	118	345	51	0	0	0	0	0	82	0	52	129	0	0	0	21	0	24	17	66	16	0	0	0	0	0	97	0	0	150	0	0	15	8	0	0
bdcc3edcaa1d4826a8722050b02c5c0d	0	1	0	0	0	0	6	11	17	0	0	5	8	0	411	164	166	0	0	1	0	0	0	0	0	19	119	13	0	9	0	0	70	104	77	235	0	0	0	0	0	0
f7a7660b5956d2c8b6c4620f6742e93f	0	0	0	0	0	71	0	8	0	0	0	25	0	32	240	20	0	0	0	0	0	0	0	165	0	0	31	0	0	94	71	166	165	0	6	301	5	0	36	0	0	0
cebaf44d8d25a427621b83dfe26d1fae	0	0	7	0	0	0	0	0	0	496	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	4	904	0	0	0	0	0	0	0	0	0	0	2	0	0	0
c0a3a850cf76e2aa58a43cbc34bfab17	0	0	0	0	0	0	16	44	26	0	0	0	0	0	117	163	164	58	0	0	0	0	4	4	13	56	52	10	0	0	0	0	57	44	43	529	0	0	0	0	0	0
5cb508bbc201c324fadf4588199d59de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	547	852	0	0
d4429d1a4f140d691c3b8c69bb4cfc7b	75	40	129	171	0	0	36	41	0	0	10	45	81	97	5	16	157	17	62	34	61	20	0	1	19	26	0	20	4	10	50	10	0	1	16	3	10	34	41	52	0	0
bdcb53bddf6dfdc71b354f606c0d30e5	24	0	0	108	0	34	15	20	12	0	13	67	18	154	0	67	276	47	28	0	0	26	12	20	8	11	12	0	9	0	23	19	3	28	18	11	8	39	142	122	0	0
14499839ddf8fdda3cf28068d54ee9b2	0	0	0	0	0	0	0	0	0	0	13	6	0	1168	4	0	19	0	0	0	0	0	0	0	0	0	0	0	18	0	4	103	0	0	0	0	8	0	19	30	0	0
d37478a03ea97ca56f696c053c10e0da	0	0	6	0	0	0	5	0	0	531	11	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	810	0	1	0	0	0	0	0	0	11	0	0	0	0	0
a98da681530806b930ca246d737f9aef	0	0	0	0	0	0	0	0	0	0	0	0	126	701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	225	0	0	0	0	119	74	0	5	0	0
74857be5b86518770b90a190cc31989c	35	66	81	87	0	125	73	4	0	0	0	0	0	0	0	5	0	0	105	40	103	35	0	367	176	12	16	0	0	0	3	0	3	7	0	0	13	0	21	0	0	0
f3e513bcb41db0db9bf44a046ed65825	3	6	662	53	0	3	0	2	20	0	9	0	61	72	0	0	19	5	4	0	171	26	0	0	0	1	15	0	5	0	32	0	4	0	5	1	16	43	62	74	0	0
44125dccf9572c9a0c60944da3c3c46b	0	0	0	0	0	0	7	70	12	0	0	0	0	0	165	254	163	45	0	0	0	0	0	0	0	94	65	8	0	0	5	0	50	48	54	326	4	0	0	0	0	0
4106a21d5a79c93c3c8b74d3dd028ebe	3	0	9	17	0	0	16	0	0	0	444	0	0	263	20	0	0	0	0	0	10	8	0	0	6	0	0	0	468	3	6	78	12	0	0	0	0	0	2	0	0	0
141e9893ed597e82e22ebdd0ea9d7631	12	10	35	344	0	0	26	19	0	0	18	205	7	10	15	12	177	92	9	0	19	37	0	6	26	27	17	5	18	68	26	0	0	0	20	74	8	0	0	0	0	0
319834c7049da17eaab776884a97550c	4	0	0	909	0	24	0	3	12	0	3	0	50	0	6	2	3	3	0	0	0	242	0	3	0	0	0	0	5	0	45	0	9	4	0	0	0	0	4	10	0	0
0b637cfc98b929253f835b2f45d6afa0	327	269	6	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	406	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1c2b2ff301ca7f8e92a6679e589b4f2	4	0	0	740	0	12	0	0	13	0	7	13	79	0	12	16	122	25	0	0	0	223	0	0	0	1	0	0	0	2	29	0	8	7	14	2	5	0	5	0	0	0
e758d89fef01b59f5ef605e20b2333e5	36	51	95	103	0	122	51	0	0	0	0	0	0	0	0	8	0	0	119	35	113	30	0	367	151	16	6	0	0	0	0	0	0	0	0	3	8	0	9	0	0	0
cd7b417dae3e2bad9aa07d42bffec53a	0	0	0	0	0	16	0	0	0	0	0	46	511	0	166	0	94	0	0	0	0	0	0	20	0	0	0	13	0	17	284	0	84	0	27	26	0	0	8	6	0	0
adab035e3fde32623fcca1a8c65624fe	0	0	0	0	0	52	8	0	0	0	11	101	0	20	69	28	21	0	0	0	0	0	21	71	25	0	0	24	114	163	35	145	82	88	19	194	0	0	15	1	0	0
0584083912e249cf3d86bb54bc70b21d	0	0	0	0	0	0	0	0	0	0	68	214	25	9	26	386	51	0	0	0	0	0	0	0	0	0	0	0	95	37	12	2	0	345	4	27	0	0	0	0	0	0
39e49195a19c956beac3c1db1af27b22	0	0	0	93	0	76	27	0	30	0	9	29	4	0	345	71	11	0	0	0	0	31	0	150	12	0	46	0	16	34	9	0	96	49	7	131	0	0	13	0	0	0
e4b58a8348a444655fe5caaa809941b9	14	4	0	105	0	84	16	8	0	0	2	1	96	386	3	24	107	11	9	0	0	49	0	43	0	5	0	0	6	5	39	15	11	0	13	9	0	17	101	103	0	0
5d364ddb971c5f160b1249b6c30f3716	44	66	31	0	0	0	74	0	22	0	8	0	20	169	6	0	305	53	52	57	23	0	0	6	56	0	29	0	16	2	17	64	11	0	38	35	8	40	21	10	0	0
54d9a8d6ac9e8972135464fb047a3836	0	0	0	0	0	2	30	49	219	26	128	33	11	64	0	0	0	0	0	0	0	0	6	0	24	39	124	53	198	0	9	11	0	0	1	2	193	42	5	5	0	0
d73894b05120b78ac915d2cc0b4a535c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513	758	0	0
d9daaab50246cf74cf69ad7c4f90ed26	27	4	23	337	0	3	68	0	10	12	6	0	0	54	14	0	80	0	32	0	11	75	48	20	75	3	32	198	14	7	11	51	0	0	25	6	22	0	1	0	0	0
c91c0fd643275ab5f846081d4880f71a	0	0	0	0	0	0	46	47	340	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	91	8	0	0	0	0	0	0	0	0	286	377	0	3	0	0
650a09db2449df311c616c29dec33f19	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1197	11	0	8	0	0	0	0	0	0	0	0	7	0	0	0	0	0	31	0	0	0	4	0	0	0
5949c380d785869f9ed9a1ee72002115	0	3	30	279	0	20	23	17	0	0	36	48	52	134	0	28	81	0	4	0	55	63	0	0	0	0	9	0	37	0	0	0	0	9	0	0	51	58	111	118	0	0
1535060bd0b2f622e1f1a38ab8df73a7	0	0	0	0	0	15	103	23	4	0	274	0	42	0	28	0	11	0	0	0	0	0	0	39	37	27	6	0	537	2	39	12	46	0	4	0	15	0	0	0	0	0
3fa450135a955624c3de8f1a9cedd4e1	0	0	0	15	0	222	78	335	48	0	0	0	0	0	95	0	51	133	0	1	0	7	0	13	19	52	4	0	0	0	0	0	55	0	4	121	0	0	3	5	0	0
f708164c3317f0e12d1ee04d84aaa1d1	0	0	0	0	0	0	0	0	0	0	83	249	20	0	27	368	46	0	0	0	0	0	0	0	0	0	0	0	102	31	14	11	3	280	6	19	0	0	0	0	0	0
6df022cb0d8c0c4383119ed70c7eacae	0	0	0	0	0	0	0	0	0	0	0	0	69	696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	128	228	0	0	0	0	109	18	0	0	0	0
ec320d56d1bea3b8fee6aea565157fa4	0	6	45	392	0	0	33	28	11	0	16	132	37	0	0	19	212	14	0	10	19	35	0	4	21	25	0	0	5	51	26	0	4	0	26	52	6	14	4	6	0	0
128c2172630696b14714e5dafa8510d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603	649
cf879cb13916a1d2cf6e603316d6f1ee	0	0	0	0	0	24	5	0	23	0	0	31	424	16	137	0	105	0	0	0	0	0	0	23	5	2	12	14	0	9	228	0	79	6	32	40	0	0	23	2	0	0
5e474e8bc0602b9aae878e31a3fceef8	59	0	70	0	0	4	16	21	158	104	125	0	5	60	0	0	2	0	39	0	67	0	0	3	7	5	126	45	82	0	5	6	0	0	0	3	89	129	0	0	0	0
e7b0c61fc78df8147b5b72361815edc0	0	0	0	844	0	27	0	5	0	0	5	0	28	0	4	0	15	10	0	0	0	222	0	0	0	0	0	0	2	3	38	0	3	0	0	7	0	0	8	5	0	0
5216ba5735b795ce0226c5e63f68294f	5	134	15	0	0	0	229	90	24	36	18	0	0	133	0	0	24	0	2	156	6	0	0	2	174	90	7	14	14	0	0	29	0	0	8	0	7	0	0	0	0	0
e934c73f0a3648c9eb456a88cffdf521	0	0	72	134	0	44	3	4	0	0	12	39	0	0	255	57	25	0	11	0	28	63	0	74	13	3	46	1	15	35	12	9	103	64	25	58	5	0	7	0	0	0
